USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root          41  0.0  0.0      0     0 ?        S    09:58   0:00 [migration/4]
root          42  0.0  0.0      0     0 ?        S    09:58   0:01 [ksoftirqd/4]
root          44  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/4:0H-events_highpri]
root          45  0.0  0.0      0     0 ?        S    09:58   0:00 [cpuhp/5]
root          46  0.0  0.0      0     0 ?        S    09:58   0:00 [idle_inject/5]
root          47  0.0  0.0      0     0 ?        S    09:58   0:00 [migration/5]
root          48  0.0  0.0      0     0 ?        S    09:58   0:01 [ksoftirqd/5]
root          50  0.0  0.0      0     0 ?        I<   09:58   0:01 [kworker/5:0H-events_highpri]
root          51  0.0  0.0      0     0 ?        S    09:58   0:00 [cpuhp/6]
root          52  0.0  0.0      0     0 ?        S    09:58   0:00 [idle_inject/6]
root          53  0.0  0.0      0     0 ?        S    09:58   0:00 [migration/6]
root          54  0.0  0.0      0     0 ?        S    09:58   0:01 [ksoftirqd/6]
root          56  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/6:0H-events_highpri]
root          57  0.0  0.0      0     0 ?        S    09:58   0:00 [cpuhp/7]
root          58  0.0  0.0      0     0 ?        S    09:58   0:00 [idle_inject/7]
root          59  0.0  0.0      0     0 ?        S    09:58   0:00 [migration/7]
root          60  0.0  0.0      0     0 ?        S    09:58   0:07 [ksoftirqd/7]
root          62  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/7:0H-events_highpri]
root          63  0.0  0.0      0     0 ?        S    09:58   0:00 [kdevtmpfs]
root          64  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-inet_]
root          65  0.0  0.0      0     0 ?        S    09:58   0:00 [kauditd]
root          66  0.0  0.0      0     0 ?        S    09:58   0:00 [khungtaskd]
root          67  0.0  0.0      0     0 ?        S    09:58   0:00 [oom_reaper]
root          70  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-write]
root          71  0.0  0.0      0     0 ?        S    09:58   0:02 [kcompactd0]
root          72  0.0  0.0      0     0 ?        SN   09:58   0:00 [ksmd]
root          74  0.0  0.0      0     0 ?        SN   09:58   0:00 [khugepaged]
root          75  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-kinte]
root          76  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-kbloc]
root          77  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-blkcg]
root          78  0.0  0.0      0     0 ?        S    09:58   0:02 [irq/9-acpi]
root          80  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-tpm_d]
root          81  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-ata_s]
root          82  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-md]
root          83  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-md_bi]
root          84  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-edac-]
root          85  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-devfr]
root          86  0.0  0.0      0     0 ?        S    09:58   0:00 [watchdogd]
root          88  0.0  0.0      0     0 ?        I<   09:58   0:01 [kworker/4:1H-events_highpri]
root          89  0.0  0.0      0     0 ?        S    09:58   0:00 [kswapd0]
root          90  0.0  0.0      0     0 ?        S    09:58   0:00 [ecryptfs-kthread]
root          91  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-kthro]
root          96  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-acpi_]
root          97  0.0  0.0      0     0 ?        S    09:58   0:00 [hwrng]
root          99  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-mld]
root         100  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-ipv6_]
root         107  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-kstrp]
root         122  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-charg]
root         142  0.0  0.0      0     0 ?        I<   09:58   0:01 [kworker/3:1H-events_highpri]
root         145  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/5:1H]
root         146  0.0  0.0      0     0 ?        I<   09:58   0:02 [kworker/2:1H-kblockd]
root         158  0.0  0.0      0     0 ?        I<   09:58   0:01 [kworker/1:1H-events_highpri]
root         159  0.0  0.0      0     0 ?        I<   09:58   0:01 [kworker/6:1H-events_highpri]
root         160  0.0  0.0      0     0 ?        I<   09:58   0:01 [kworker/7:1H-kblockd]
root         161  0.0  0.0      0     0 ?        I<   09:58   0:01 [kworker/0:1H-kblockd]
root         196  0.0  0.0      0     0 ?        S    09:58   0:00 [scsi_eh_0]
root         197  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-scsi_]
root         198  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-nvme-]
root         199  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-nvme-]
root         200  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-nvme-]
root         202  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-nvme-]
root         206  0.2  0.0      0     0 ?        S    09:58   0:51 [irq/140-MSFT0001:01]
root         219  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-uas]
root         220  0.0  0.0      0     0 ?        S    09:58   0:00 [spi1]
root         221  0.0  0.0      0     0 ?        S    09:58   0:00 [scsi_eh_1]
root         222  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-scsi_]
root         251  0.0  0.0      0     0 ?        S    09:58   0:00 [jbd2/sda6-8]
root         252  0.0  0.0      0     0 ?        I<   09:58   0:00 [kworker/R-ext4-]
root         292  0.0  0.4 132080 76800 ?        S<s  09:59   0:05 /lib/systemd/systemd-journald
root         338  0.0  0.0  27312  7040 ?        Ss   09:59   0:03 /lib/systemd/systemd-udevd
root         387  0.0  0.0      0     0 ?        I<   09:59   0:00 [kworker/R-cfg80]
root         395  0.0  0.0      0     0 ?        S    09:59   0:00 [irq/150-mei_me]
root         420  0.0  0.0      0     0 ?        S    09:59   0:05 [irq/151-iwlwifi:default_queue]
root         421  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/152-iwlwifi:queue_1]
root         422  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/153-iwlwifi:queue_2]
root         423  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/154-iwlwifi:queue_3]
root         424  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/155-iwlwifi:queue_4]
root         425  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/156-iwlwifi:queue_5]
root         426  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/157-iwlwifi:queue_6]
root         427  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/158-iwlwifi:queue_7]
root         428  0.0  0.0      0     0 ?        S    09:59   0:01 [irq/159-iwlwifi:queue_8]
root         429  0.0  0.0      0     0 ?        S    09:59   0:00 [irq/160-iwlwifi:exception]
root         453  0.0  0.0      0     0 ?        I<   09:59   0:00 [kworker/R-crypt]
root         492  0.0  0.0      0     0 ?        S    09:59   0:01 [jbd2/sda5-8]
root         493  0.0  0.0      0     0 ?        I<   09:59   0:00 [kworker/R-ext4-]
root         495  0.0  0.0      0     0 ?        I<   09:59   0:00 [kworker/R-ttm]
root         514  0.0  0.0      0     0 ?        S    09:59   0:00 [card1-crtc0]
root         515  0.0  0.0      0     0 ?        S    09:59   0:00 [card1-crtc1]
root         516  0.0  0.0      0     0 ?        S    09:59   0:00 [card1-crtc2]
root         517  0.0  0.0      0     0 ?        S    09:59   0:00 [card1-crtc3]
systemd+     535  0.0  0.0  14836  6656 ?        Ss   09:59   0:18 /lib/systemd/systemd-oomd
systemd+     538  0.0  0.0  26596 14584 ?        Ss   09:59   0:00 /lib/systemd/systemd-resolved
systemd+     539  0.0  0.0  89388  7296 ?        Ssl  09:59   0:00 /lib/systemd/systemd-timesyncd
root         675  0.0  0.0      0     0 ?        S    09:59   0:00 [irq/162-AudioDSP]
root         714  0.0  0.0 243384  7648 ?        Ssl  09:59   0:01 /usr/libexec/accounts-daemon
root         717  0.0  0.0   2816  1920 ?        Ss   09:59   0:01 /usr/sbin/acpid
avahi        722  0.0  0.0   7632  3708 ?        Ss   09:59   0:00 avahi-daemon: running [zbk.local]
root         724  0.0  0.0  10664  4992 ?        Ss   09:59   0:00 /usr/lib/bluetooth/bluetoothd
root         727  0.0  0.0  12588  2816 ?        Ss   09:59   0:00 /usr/sbin/cron -f -P
message+     730  0.0  0.0  11236  6144 ?        Ss   09:59   0:05 @dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root         733  0.0  0.1 265148 20044 ?        Ssl  09:59   0:04 /usr/sbin/NetworkManager --no-daemon
root         746  0.0  0.0  82804  3968 ?        Ssl  09:59   0:01 /usr/sbin/irqbalance --foreground
root         747  0.0  0.1  44264 21376 ?        Ss   09:59   0:00 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
root         750  0.0  0.0 246664 11660 ?        Ssl  09:59   0:01 /usr/libexec/polkitd --no-debug
root         753  0.0  0.0 243420  7752 ?        Ssl  09:59   0:01 /usr/libexec/power-profiles-daemon
syslog       755  0.0  0.0 222404  6016 ?        Ssl  09:59   0:01 /usr/sbin/rsyslogd -n -iNONE
root         769  0.0  0.2 2219304 38332 ?       Ssl  09:59   0:05 /usr/lib/snapd/snapd
root         770  0.0  0.0 239596  6656 ?        Ssl  09:59   0:00 /usr/libexec/switcheroo-control
root         771  0.0  0.0  48300  7900 ?        Ss   09:59   0:00 /lib/systemd/systemd-logind
root         772  0.0  0.0 279324 10496 ?        Ssl  09:59   0:05 /usr/sbin/thermald --systemd --dbus-enable --adaptive
root         773  0.0  0.0 393608 13244 ?        Ssl  09:59   0:00 /usr/libexec/udisks2/udisksd
root         774  0.0  0.0  18032 11264 ?        Ss   09:59   0:00 /sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
avahi        780  0.0  0.0   7444  1284 ?        S    09:59   0:00 avahi-daemon: chroot helper
root         841  0.0  0.0  76028 13568 ?        Ss   09:59   0:00 /usr/sbin/cupsd -l
root         844  0.0  0.1 121284 23296 ?        Ssl  09:59   0:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
root         845  0.0  0.0 317976 12124 ?        Ssl  09:59   0:00 /usr/sbin/ModemManager
root         861  0.0  0.0 248016 10496 ?        Ssl  09:59   0:06 /usr/libexec/upowerd
root         870  0.0  0.0 244580  8704 ?        Ssl  09:59   0:00 /usr/sbin/gdm3
rtkit        953  0.0  0.0 154004  3328 ?        SNsl 09:59   0:00 /usr/libexec/rtkit-daemon
root        1151  0.0  0.1 301652 20984 ?        Ssl  09:59   0:00 /usr/libexec/packagekitd
colord      1311  0.0  0.0 248736 13112 ?        Ssl  09:59   0:00 /usr/libexec/colord
root        1382  0.0  0.0 172096 11772 ?        Ssl  09:59   0:00 /usr/sbin/cups-browsed
kernoops    1385  0.0  0.0  13092  2184 ?        Ss   09:59   0:00 /usr/sbin/kerneloops --test
kernoops    1389  0.0  0.0  13092  2048 ?        Ss   09:59   0:00 /usr/sbin/kerneloops
root        1424  0.0  0.0 321436 11312 ?        Sl   10:01   0:00 gdm-session-worker [pam/gdm-password]
zbk         1444  0.0  0.0  18228 10880 ?        Ss   10:01   0:02 /lib/systemd/systemd --user
zbk         1445  0.0  0.0 170100  5940 ?        S    10:01   0:00 (sd-pam)
zbk         1451  0.0  0.0 108772  6824 ?        S<sl 10:01   0:00 /usr/bin/pipewire
zbk         1452  0.0  0.0  26696  6400 ?        Ssl  10:01   0:00 /usr/bin/pipewire-media-session
zbk         1453  5.3  0.1 3352228 20988 ?       S<sl 10:01  21:49 /usr/bin/pulseaudio --daemonize=no --log-target=journal
zbk         1464  0.0  0.0 244188  7832 ?        Sl   10:01   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
zbk         1475  0.1  0.0  14728 10920 ?        Ss   10:01   0:31 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
zbk         1493  0.0  0.0 687748  7680 ?        Ssl  10:01   0:00 /usr/libexec/xdg-document-portal
zbk         1496  0.0  0.0 239528  6400 ?        Ssl  10:01   0:00 /usr/libexec/xdg-permission-store
root        1502  0.0  0.0   2796  1920 ?        Ss   10:01   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
zbk         1519  0.0  0.0 165648  6016 tty2     Ssl+ 10:01   0:00 /usr/libexec/gdm-wayland-session env GNOME_SHELL_SESSION_MODE=ubuntu /usr/bin/gnome-session --session=ubuntu
zbk         1522  0.0  0.0 226300 15872 tty2     Sl+  10:01   0:00 /usr/libexec/gnome-session-binary --session=ubuntu
zbk         1562  0.0  0.0  95004  5504 ?        Ssl  10:01   0:00 /usr/libexec/gnome-session-ctl --monitor
zbk         1572  0.0  0.0 244052  7936 ?        Ssl  10:01   0:00 /usr/libexec/gvfsd
zbk         1580  0.0  0.0 380896  6656 ?        Sl   10:01   0:00 /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
zbk         1581  0.0  0.1 597000 18432 ?        Ssl  10:01   0:00 /usr/libexec/gnome-session-binary --systemd-service --session=ubuntu
zbk         1604  0.0  0.0 309624  7552 ?        Sl   10:01   0:00 /usr/libexec/at-spi-bus-launcher --launch-immediately
zbk         1611  0.0  0.0   8564  4480 ?        S    10:01   0:00 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 11 --address=unix:path=/run/user/1000/at-spi/bus
zbk         1614  3.7  4.7 5771584 764980 ?      Ssl  10:01  15:08 /usr/bin/gnome-shell
zbk         1664  0.0  0.1 582804 18304 ?        Sl   10:01   0:00 /usr/libexec/gnome-shell-calendar-server
zbk         1672  0.0  0.0 157076  5888 ?        Ssl  10:01   0:00 /usr/libexec/dconf-service
zbk         1675  0.0  0.0 319472 10880 ?        Ssl  10:01   0:00 /usr/libexec/gvfs-udisks2-volume-monitor
zbk         1681  0.0  0.1 1075716 26624 ?       Ssl  10:01   0:00 /usr/libexec/evolution-source-registry
zbk         1689  0.0  0.0 318636  7936 ?        Ssl  10:01   0:00 /usr/libexec/gvfs-afc-volume-monitor
zbk         1698  0.0  0.2 599728 41216 ?        Sl   10:01   0:00 /usr/libexec/goa-daemon
zbk         1700  0.0  0.0 240800  7040 ?        Ssl  10:01   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
zbk         1704  0.0  0.0 239840  6528 ?        Ssl  10:01   0:00 /usr/libexec/gvfs-mtp-volume-monitor
zbk         1710  0.0  0.1 1122536 32000 ?       Ssl  10:01   0:00 /usr/libexec/evolution-calendar-factory
zbk         1711  0.0  0.0 239928  6652 ?        Ssl  10:01   0:00 /usr/libexec/gvfs-goa-volume-monitor
zbk         1729  0.0  0.2 676212 33864 ?        Ssl  10:01   0:00 /usr/libexec/evolution-addressbook-factory
zbk         1731  0.0  0.0 341796 15488 ?        Sl   10:01   0:00 /usr/libexec/goa-identity-service
zbk         1746  0.0  0.0 392028  9216 ?        Sl   10:01   0:00 /usr/libexec/gvfsd-trash --spawner :1.15 /org/gtk/gvfs/exec_spaw/0
zbk         1758  0.0  0.1 3008392 28292 ?       Sl   10:01   0:00 /usr/bin/gjs /usr/share/gnome-shell/org.gnome.Shell.Notifications
zbk         1760  0.0  0.0 162688  7552 ?        Sl   10:01   0:00 /usr/libexec/at-spi2-registryd --use-gnome-session
zbk         1778  0.0  0.0   2892  1664 ?        Ss   10:01   0:00 sh -c /usr/bin/ibus-daemon --panel disable $([ "$XDG_SESSION_TYPE" = "x11" ] && echo "--xim")
zbk         1779  0.0  0.0 313872  7040 ?        Ssl  10:01   0:00 /usr/libexec/gsd-a11y-settings
zbk         1781  0.0  0.0 392764 12456 ?        Sl   10:01   0:00 /usr/bin/ibus-daemon --panel disable
zbk         1782  0.0  0.1 466456 27380 ?        Ssl  10:01   0:00 /usr/libexec/gsd-color
zbk         1784  0.0  0.1 378908 16768 ?        Ssl  10:01   0:00 /usr/libexec/gsd-datetime
zbk         1787  0.0  0.0 315364  8192 ?        Ssl  10:01   0:00 /usr/libexec/gsd-housekeeping
zbk         1791  0.0  0.1 344336 22532 ?        Ssl  10:01   0:00 /usr/libexec/gsd-keyboard
zbk         1792  0.0  0.1 720504 28164 ?        Ssl  10:01   0:01 /usr/libexec/gsd-media-keys
zbk         1795  0.0  0.1 454304 26368 ?        Ssl  10:01   0:00 /usr/libexec/gsd-power
zbk         1797  0.0  0.0 253168 11392 ?        Ssl  10:01   0:00 /usr/libexec/gsd-print-notifications
zbk         1798  0.0  0.0 461164  6784 ?        Ssl  10:01   0:00 /usr/libexec/gsd-rfkill
zbk         1799  0.0  0.0 239596  6400 ?        Ssl  10:01   0:00 /usr/libexec/gsd-screensaver-proxy
zbk         1800  0.0  0.0 395792 11136 ?        Ssl  10:01   0:01 /usr/libexec/gsd-sharing
zbk         1805  0.0  0.0 315752  8576 ?        Ssl  10:01   0:00 /usr/libexec/gsd-smartcard
zbk         1818  0.0  0.0 322784  9856 ?        Ssl  10:01   0:00 /usr/libexec/gsd-sound
zbk         1826  0.0  0.1 418660 22788 ?        Ssl  10:01   0:00 /usr/libexec/gsd-wacom
zbk         1861  0.0  0.0 232280  7808 ?        Sl   10:01   0:00 /usr/libexec/gsd-disk-utility-notify
zbk         1868  0.0  0.4 953404 73604 ?        Sl   10:01   0:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
zbk         1881  0.0  0.0 166872  7552 ?        Sl   10:01   0:00 /usr/libexec/ibus-memconf
zbk         1882  0.0  0.1 351612 30040 ?        Sl   10:01   0:00 /usr/libexec/ibus-extension-gtk3
zbk         1891  0.0  0.2 275840 34556 ?        Sl   10:01   0:05 /usr/bin/fcitx -d
zbk         1917  0.0  0.0 240756  7808 ?        Sl   10:01   0:00 /usr/libexec/ibus-portal
zbk         1940  0.0  0.0 345664 15100 ?        Sl   10:01   0:00 /usr/libexec/gsd-printer
zbk         1943  0.0  0.0 166864  7552 ?        Sl   10:01   0:00 /usr/libexec/ibus-engine-simple
zbk         1952  0.0  0.0 889308 14848 ?        Ssl  10:01   0:01 /usr/libexec/xdg-desktop-portal
zbk         1971  0.1  0.6 934360 97360 ?        Sl   10:01   0:48 /usr/bin/Xwayland :0 -rootless -noreset -accessx -core -auth /run/user/1000/.mutter-Xwaylandauth.7PNHI3 -listen 4 -listen 5 -displayfd 6 -initfd 7
zbk         1984  0.0  0.1 732764 30312 ?        Ssl  10:01   0:00 /usr/libexec/xdg-desktop-portal-gnome
zbk         2010  0.0  0.2 797568 42724 ?        SNsl 10:01   0:11 /usr/libexec/tracker-miner-fs-3
zbk         2038  0.0  0.1 2869124 28500 ?       Sl   10:01   0:00 /usr/bin/gjs /usr/share/gnome-shell/org.gnome.ScreenSaver
zbk         2069  0.0  0.1 348432 26744 ?        Ssl  10:01   0:00 /usr/libexec/xdg-desktop-portal-gtk
zbk         2074  0.0  0.5 1053924 83024 ?       Ssl  10:01   0:00 /usr/libexec/gsd-xsettings
zbk         2110  0.0  0.1 197964 25824 ?        Sl   10:01   0:00 /usr/libexec/ibus-x11
zbk         2122  0.0  0.0   8568  3476 ?        Ss   10:01   0:01 /usr/bin/dbus-daemon --syslog --fork --print-pid 5 --print-address 7 --config-file /usr/share/fcitx/dbus/daemon.conf
zbk         2131  0.0  0.0   6580  1408 ?        SN   10:01   0:00 /usr/bin/fcitx-dbus-watcher unix:abstract=/tmp/dbus-0PHKXAoXh3,guid=1e57be180e05f4061105761d695726fd 2122
zbk         2207  0.0  0.0 166220  6528 ?        Ssl  10:01   0:00 /usr/libexec/gvfsd-metadata
zbk         2227  0.0  0.0  39136 11776 ?        Ss   10:01   0:00 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
zbk         2290  0.0  0.1 429448 30228 ?        Sl   10:01   0:00 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
zbk         2407  0.7  2.1 34440464 347276 ?     SLl  10:01   3:11 /opt/google/chrome/chrome
zbk         2413  0.0  0.0  11604  1792 ?        S    10:01   0:00 cat
zbk         2414  0.0  0.0  11604  1792 ?        S    10:01   0:00 cat
zbk         2463  0.0  0.0 33577600 3712 ?       Sl   10:01   0:00 /opt/google/chrome/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/zbk/.config/google-chrome/Crash Reports --metrics-dir=/home/zbk/.config/google-chrome --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-release=Ubuntu 22.04.5 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=138.0.7204.183 --initial-client-fd=5 --shared-client-connection
zbk         2465  0.0  0.0 33568364 3456 ?       Sl   10:01   0:00 /opt/google/chrome/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/zbk/.config/google-chrome/Crash Reports --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-release=Ubuntu 22.04.5 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=138.0.7204.183 --initial-client-fd=4 --shared-client-connection
zbk         2471  0.0  0.3 34215252 63872 ?      S    10:01   0:00 /opt/google/chrome/chrome --type=zygote --no-zygote-sandbox --crashpad-handler-pid=2463 --enable-crash-reporter=456d2204-a501-47c2-9920-4edde79695b1, --change-stack-guard-on-fork=enable
zbk         2472  0.0  0.3 34215244 63872 ?      S    10:01   0:00 /opt/google/chrome/chrome --type=zygote --crashpad-handler-pid=2463 --enable-crash-reporter=456d2204-a501-47c2-9920-4edde79695b1, --change-stack-guard-on-fork=enable
zbk         2493  0.0  0.1 34215264 17568 ?      S    10:01   0:00 /opt/google/chrome/chrome --type=zygote --crashpad-handler-pid=2463 --enable-crash-reporter=456d2204-a501-47c2-9920-4edde79695b1, --change-stack-guard-on-fork=enable
zbk         2528  2.9  1.3 34782660 215992 ?     Sl   10:01  12:01 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --crashpad-handler-pid=2463 --enable-crash-reporter=456d2204-a501-47c2-9920-4edde79695b1, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,8751296625078703963,5369532288312205979,262144 --field-trial-handle=3,i,10457735709419985904,750008358305899034,262144 --disable-features=EyeDropper --variations-seed-version=20251219-070015.367000
zbk         2531  0.2  0.7 33982036 124192 ?     Sl   10:01   0:57 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=zh-CN --service-sandbox-type=none --crashpad-handler-pid=2463 --enable-crash-reporter=456d2204-a501-47c2-9920-4edde79695b1, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17861730766691411795,7591483233947173513,524288 --field-trial-handle=3,i,10457735709419985904,750008358305899034,262144 --disable-features=EyeDropper --variations-seed-version=20251219-070015.367000
zbk         2547  0.0  0.3 34274068 59012 ?      Sl   10:01   0:01 /opt/google/chrome/chrome --type=utility --utility-sub-type=storage.mojom.StorageService --lang=zh-CN --service-sandbox-type=utility --crashpad-handler-pid=2463 --enable-crash-reporter=456d2204-a501-47c2-9920-4edde79695b1, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12039877474149939247,16631567618695649275,524288 --field-trial-handle=3,i,10457735709419985904,750008358305899034,262144 --disable-features=EyeDropper --variations-seed-version=20251219-070015.367000
zbk         2678  6.5  2.9 1461880860 470384 ?   Sl   10:01  26:48 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2463 --enable-crash-reporter=456d2204-a501-47c2-9920-4edde79695b1, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=zh-CN --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1767319137065730 --launch-time-ticks=160153205 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9671449725635682091,2087398818401504716,2097152 --field-trial-handle=3,i,10457735709419985904,750008358305899034,262144 --disable-features=EyeDropper --variations-seed-version=20251219-070015.367000
